,Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT,WithinGameTrial,Adult,Age,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,FeatureEntropy,Animals,Landscapes,Objects,DimensionEntropy
2719,31,320,16,1,6,7,3,4,9,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.0,0.39544,20,False,17.64,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,-0.0,0.0,0.0,1.0,-0.0
2720,31,321,17,3,4,8,1,5,7,2,6,9,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,3,7,0.0,0.0,0.0,True,0.0,0.57976,1,False,17.64,9,0.29353233830845765,0.0,0.0,0.6965174129353234,0.0,0.0,0.0,0.0,0.0,0.009950248756218905,0.804,0.27839967521125797,0.29353233830845765,0.6965174129353234,0.0,0.5567993504225159
2721,31,322,17,2,5,9,3,4,8,1,6,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,7,0.0,0.0,0.0,True,0.0,0.7152,2,False,17.64,9,0.0,0.6369636963696369,0.0,0.0,0.29702970297029696,0.0,0.0,0.0,0.0,0.066006600660066,1.2120000000000002,0.29485788901427756,0.6369636963696369,0.29702970297029696,0.0,0.5897157780285551
2722,31,323,17,3,4,7,1,5,9,2,6,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,0.0,0.0,0.0,True,0.0,0.54533,3,False,17.64,9,0.5159574468085107,0.0,0.0,0.0,0.0,0.0,0.06382978723404256,0.0,0.09574468085106384,0.32446808510638286,0.7519999999999999,0.33755251667099995,0.5159574468085107,0.0,0.1595744680851064,0.577349455795828
2723,31,324,17,2,5,9,3,4,7,1,6,8,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,0.0,0.0,0.0,True,0.0,0.46369,4,False,17.64,9,0.0,0.7350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26499999999999996,0.8,0.1029914354065629,0.7350000000000001,0.0,0.0,0.2059828708131258
2724,31,325,17,2,4,9,3,6,8,1,5,7,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,0.0,0.0,0.0,True,0.0,0.74273,5,False,17.64,9,0.0,0.4802259887005651,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124011,0.5141242937853109,0.708,0.17362304182393004,0.4802259887005651,0.0,0.005649717514124011,0.3472460836478601
2725,31,326,17,2,4,8,1,6,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.63071,6,False,17.64,9,0.0,0.0,0.30805687203791476,0.0,0.2985781990521326,0.39336492890995267,0.0,0.0,0.0,0.0,0.8439999999999999,0.49637293934364224,0.30805687203791476,0.6919431279620853,0.0,0.5621064869284897
2726,31,327,17,3,6,9,2,5,7,1,4,8,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.38866,7,False,17.64,9,0.0,0.0,0.0,0.0,0.5815602836879432,0.0,0.0,0.0,0.0,0.4184397163120567,0.5640000000000001,0.14346704175405156,0.0,0.5815602836879432,0.0,0.2869340835081031
2727,31,328,17,1,6,8,3,4,9,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.69161,8,False,17.64,9,0.0,0.022988505747126298,0.22988505747126442,0.0,0.4137931034482759,0.0,0.0,0.0,0.0,0.33333333333333337,0.6959999999999998,0.35946628333858455,0.2528735632183907,0.4137931034482759,0.0,0.6488128199601194
2728,31,329,17,2,4,8,3,5,7,1,6,9,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.54635,9,False,17.64,9,0.0,0.0,0.01595744680851064,0.0,0.21808510638297862,0.0,0.4042553191489362,0.0,0.0,0.36170212765957455,0.7519999999999999,0.34783971396360086,0.01595744680851064,0.21808510638297862,0.4042553191489362,0.6956794279272017
2729,31,330,17,2,6,9,3,5,8,1,4,7,3.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.64113,10,False,17.64,9,0.013953488372093027,0.0,0.0,0.5209302325581396,0.0,0.0,0.16279069767441853,0.21860465116279076,0.0,0.08372093023255793,0.8599999999999998,0.4675112749599011,0.013953488372093027,0.5209302325581396,0.38139534883720927,0.6981196293715648
2730,31,331,17,2,4,7,1,6,8,3,5,9,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.48758,11,False,17.64,9,0.5897435897435896,0.3760683760683761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418803418803419,0.4679999999999999,0.30912331710246377,0.9658119658119657,0.0,0.0,0.03058116817548918
2731,31,332,17,2,4,8,3,5,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.44613,12,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5398773006134969,0.0,0.0,0.46012269938650313,0.6519999999999999,0.15145816158516515,0.0,0.0,0.5398773006134969,0.3029163231703303
2732,31,333,17,1,6,8,3,4,7,2,5,9,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,3,7,0.0,0.0,1.0,True,0.0,0.4359,13,False,17.64,9,0.0,0.0,0.24117647058823533,0.0,0.0,0.0,0.723529411764706,0.0,0.0,0.03529411764705868,0.6799999999999999,0.2626731233966094,0.24117647058823533,0.0,0.723529411764706,0.5253462467932188
2733,31,334,17,3,4,8,1,5,7,2,6,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.42705,14,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.6442953020134229,0.0,0.0,0.35570469798657717,0.596,0.12890398316737525,0.0,0.0,0.6442953020134229,0.2578079663347505
2734,31,335,17,3,6,9,2,5,7,1,4,8,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.3623,15,False,17.64,9,0.0,0.1869158878504673,0.0,0.0,0.0,0.0,0.8130841121495327,0.0,0.0,0.0,0.428,0.21924019244979437,0.1869158878504673,0.0,0.8130841121495327,0.43848038489958874
2735,31,336,17,3,4,7,1,6,9,2,5,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,3,7,0.0,0.0,1.0,True,0.0,0.60095,16,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25543478260869557,0.0,0.2554347826086957,0.48913043478260876,0.7359999999999999,0.31732247081598164,0.0,0.0,0.5108695652173912,0.312322132742197
2736,31,337,17,1,5,7,3,6,9,2,4,8,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.50266,17,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.38655462184873957,0.0,0.16806722689075632,0.44537815126050406,0.4759999999999999,0.3036298023641465,0.0,0.0,0.5546218487394958,0.2975865570349068
2737,31,338,17,3,5,9,2,4,7,1,6,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.51742,18,False,17.64,9,0.0,0.22360248447204975,0.0,0.0,0.0,0.0,0.41614906832298143,0.2298136645962733,0.0,0.1304347826086955,0.6439999999999999,0.4722828835968626,0.22360248447204975,0.0,0.6459627329192548,0.5618226938759439
2738,31,339,17,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,0.56393,19,False,17.64,9,0.018036072144288574,0.8667334669338678,0.0,0.0,0.0,0.0,0.05711422845691383,0.0,0.058116232464929835,0.0,3.992,0.23904926834303963,0.8847695390781564,0.0,0.11523046092184366,0.3252403533505695
2739,31,340,17,1,5,7,3,6,8,2,4,9,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,0.0,0.0,1.0,True,0.0,1.2988,20,False,17.64,9,0.19613259668508293,0.20718232044198895,0.038674033149171214,0.0,0.0,0.0,0.2955801104972376,0.04419889502762425,0.04419889502762433,0.1740331491712707,1.4479999999999995,0.6405335994082263,0.44198895027624313,0.0,0.38397790055248615,0.663021099544542
2740,31,341,18,2,5,8,1,4,9,3,6,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,1.1309,1,False,17.64,9,0.0,0.7428571428571429,0.0,0.0,0.2163265306122448,0.0,0.0,0.00816326530612245,0.0,0.0326530612244898,0.98,0.2690912604035524,0.7428571428571429,0.2163265306122448,0.00816326530612245,0.5381825208071049
2741,31,342,18,3,6,7,1,5,9,2,4,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.73022,2,False,17.64,9,0.0,0.0,0.4939759036144579,0.0,0.0,0.05421686746987954,0.34337349397590344,0.0,0.0,0.1084337349397591,0.6639999999999997,0.3975285332662237,0.4939759036144579,0.05421686746987954,0.34337349397590344,0.7950570665324475
2742,31,343,18,2,5,8,1,6,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.84078,3,False,17.64,9,0.0,0.0,0.017391304347826094,0.03478260869565219,0.0,0.0,0.0956521739130434,0.0,0.0,0.8521739130434783,0.9199999999999997,0.18741242480351855,0.017391304347826094,0.03478260869565219,0.0956521739130434,0.3748248496070371
2743,31,344,18,2,5,9,1,4,8,3,6,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,0.0,True,0.0,0.44792,4,False,17.64,9,0.0,0.2551020408163263,0.0,0.0,0.0,0.0,0.0,0.0,0.6836734693877553,0.06122448979591839,0.3919999999999999,0.2769296354446588,0.2551020408163263,0.0,0.6836734693877553,0.5538592708893176
2744,31,345,18,3,6,7,2,4,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,1,1,0.0,0.0,1.0,True,0.0,0.54236,5,False,17.64,9,0.005050505050505051,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.2979797979797979,0.686868686868687,0.7919999999999999,0.19747491154228258,0.005050505050505051,0.010101010101010102,0.2979797979797979,0.39494982308456517
2745,31,346,18,1,5,9,2,4,7,3,6,8,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.42871,6,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197860962566846,0.08021390374331537,0.748,0.035001940290296296,0.0,0.0,0.9197860962566846,0.07000388058059259
2746,31,347,18,2,6,9,3,4,7,1,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.43447,7,False,17.64,9,0.0,0.9639639639639639,0.0,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.444,0.07060500012863129,0.9639639639639639,0.0,0.036036036036036036,0.14121000025726257
2747,31,348,18,3,6,8,1,4,9,2,5,7,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.69046,8,False,17.64,9,0.6347305389221559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634730538922157,0.10179640718562834,0.6679999999999997,0.2912498012825638,0.6347305389221559,0.0,0.2634730538922157,0.5824996025651276
2748,31,349,18,3,4,8,2,6,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.409,9,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.7966101694915257,0.0,0.0,0.20338983050847423,0.4719999999999998,0.0824408495155924,0.0,0.0,0.7966101694915257,0.1648816990311848
2749,31,350,18,3,6,9,2,4,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.75044,10,False,17.64,9,0.574468085106383,0.0,0.0,0.0,0.0,0.0,0.14893617021276584,0.0,0.0,0.2765957446808511,0.5639999999999997,0.27400187785937313,0.574468085106383,0.0,0.14893617021276584,0.5480037557187463
2750,31,351,18,1,4,7,2,5,8,3,6,9,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.63061,11,False,17.64,9,0.0700389105058365,0.0,0.0,0.8560311284046696,0.0,0.0,0.035019455252918295,0.0,0.0,0.038910505836575786,1.0279999999999998,0.19873323858894634,0.0700389105058365,0.8560311284046696,0.035019455252918295,0.3974664771778927
2751,31,352,18,3,6,8,1,4,9,2,5,7,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.48368,12,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1119999999999999,0.0,0.0,0.0,0.0,0.0
2752,31,353,18,2,4,9,1,5,8,3,6,7,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.92393,13,False,17.64,9,0.9345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542056074766354,1.7120000000000002,0.028778297131505717,0.9345794392523364,0.0,0.0,0.057556594263011435
2753,31,354,18,3,4,9,1,5,8,2,6,7,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,1,1,0.0,0.0,1.0,True,0.0,0.60988,14,False,17.64,9,0.5222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.46666666666666656,0.0,0.011111111111111112,0.72,0.31627778696737036,0.5222222222222223,0.0,0.46666666666666656,0.6325555739347407
2754,31,355,18,3,4,9,1,5,8,2,6,7,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.43312,15,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004,0.0,0.0,0.0,0.0,0.0
2755,31,356,18,3,5,8,2,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.59181,16,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004,0.0,0.0,0.0,0.0,0.0
2756,31,357,18,1,6,7,3,5,8,2,4,9,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.63766,17,False,17.64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.016,0.15773243839286435,0.0,0.0,0.5,0.3154648767857287
2757,31,358,18,2,4,8,3,5,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.62853,18,False,17.64,9,0.2278481012658228,0.0,0.0379746835443038,0.0,0.0,0.6793248945147679,0.0,0.0,0.0,0.054852320675105495,0.948,0.32945131191870286,0.2658227848101266,0.6793248945147679,0.0,0.55966992550698
2758,31,359,18,2,5,7,3,6,8,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.5227,19,False,17.64,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236,-0.0,0.0,1.0,0.0,-0.0
2759,31,360,18,2,6,9,3,4,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,1.0,True,0.0,0.47339,20,False,17.64,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,-0.0,1.0,0.0,0.0,-0.0
2760,31,361,19,3,6,7,1,4,8,2,5,9,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,0.0,True,0.0,0.34496,1,False,17.64,10,0.4184397163120567,0.0,0.5815602836879432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5640000000000001,0.30938275064740034,0.9999999999999999,0.0,0.0,1.0105685473181105e-16
2761,31,362,19,3,6,9,2,5,7,1,4,8,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.80819,2,False,17.64,10,0.0,0.7675438596491229,0.22587719298245612,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421053,1.8239999999999998,0.24536092489740735,0.993421052631579,0.0,0.0,0.005968673886275021
2762,31,363,19,2,5,7,3,6,9,1,4,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.63065,3,False,17.64,10,0.0,0.0,0.1602564102564103,0.0,0.3653846153846155,0.41025641025641035,0.0,0.0,0.0,0.06410256410256394,0.6239999999999999,0.4673280272484419,0.1602564102564103,0.7756410256410258,0.0,0.4464631531930482
2763,31,364,19,2,6,7,1,4,9,3,5,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,0.0,True,0.0,0.60543,4,False,17.64,10,0.3350785340314137,0.20418848167539255,0.0,0.0,0.0,0.4554973821989529,0.0,0.0,0.0,0.005235602094240839,0.7639999999999999,0.47740027628085263,0.5392670157068062,0.4554973821989529,0.0,0.6291652606986289
2764,31,365,19,2,5,7,1,4,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.52407,5,False,17.64,10,0.0,0.0,0.0,0.1736842105263158,0.32105263157894737,0.5052631578947369,0.0,0.0,0.0,0.0,0.76,0.461369344795308,0.0,1.0,0.0,-0.0
2765,31,366,19,3,4,8,2,5,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,1,1,0.0,0.0,1.0,True,0.0,0.89061,6,False,17.64,10,0.0,0.0,0.008726003490401353,0.04886561954624778,0.0017452006980802795,0.818499127399651,0.0,0.0,0.0,0.12216404886561957,2.292,0.16561739286479718,0.008726003490401353,0.8691099476439791,0.0,0.14863982201940773
2766,31,367,19,1,4,7,2,5,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.65699,7,False,17.64,10,0.0,0.0,0.0,0.0,0.022927689594356256,0.8871252204585537,0.0,0.0,0.0,0.08994708994708991,2.2680000000000007,0.08775236195795291,0.0,0.9100529100529099,0.0,0.07807558462212913
2767,31,368,19,1,5,7,2,4,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.71901,8,False,17.64,10,0.0,0.13559322033898294,0.39548022598870053,0.0,0.0,0.0,0.0,0.0,0.0,0.4689265536723165,0.7079999999999999,0.2902740448380611,0.5310734463276835,0.0,0.0,0.30592454039527023
2768,31,369,19,2,4,9,3,6,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,1.0782,9,False,17.64,10,0.4208633093525179,0.20863309352517984,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.010791366906474819,1.112,0.4819663378772765,0.989208633093525,0.0,0.0,0.009769533465915485
2769,31,370,19,1,6,7,3,4,9,2,5,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.38936,10,False,17.64,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,-0.0,1.0,0.0,0.0,-0.0
2770,31,371,19,3,4,9,1,5,7,2,6,8,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.44319,11,False,17.64,10,0.7222222222222223,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.6479999999999999,0.26890389465417475,0.7222222222222223,0.0,0.2777777777777778,0.5378077893083495
2771,31,372,19,3,4,7,2,6,8,1,5,9,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.98569,12,False,17.64,10,0.19230769230769232,0.2867132867132868,0.0,0.0,0.0,0.0,0.4125874125874126,0.0034965034965033217,0.01048951048951049,0.09440559440559441,1.144,0.504309057264844,0.47902097902097907,0.0,0.4265734265734264,0.6517246813221131
2772,31,373,19,3,6,9,1,4,7,2,5,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.37607,13,False,17.64,10,0.4380165289256198,0.0,0.0,0.0,0.0,0.0,0.5619834710743802,0.0,0.0,0.0,0.484,0.3119587699370323,0.4380165289256198,0.0,0.5619834710743802,0.6239175398740646
2773,31,374,19,2,4,7,3,6,8,1,5,9,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.42326,14,False,17.64,10,0.0,0.5351351351351352,0.32972972972972975,0.0,0.0,0.0,0.1135135135135134,0.0,0.0,0.021621621621621623,0.74,0.4311809668628957,0.8648648648648649,0.0,0.1135135135135134,0.3391089975839351
2774,31,375,19,3,6,7,1,5,8,2,4,9,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.44589,15,False,17.64,10,0.29120879120879123,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.016483516483516484,0.728,0.2793739375388066,0.29120879120879123,0.0,0.6923076923076923,0.5587478750776133
2775,31,376,19,2,5,7,1,6,8,3,4,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,0.0,True,0.0,0.44402,16,False,17.64,10,0.0,0.0,0.0,0.0,0.0,0.0,0.6265060240963856,0.3734939759036145,0.0,0.0,0.6639999999999999,0.3007380711297772,0.0,0.0,1.0,-0.0
2776,31,377,19,3,6,7,1,4,9,2,5,8,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.37985,17,False,17.64,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,-0.0,1.0,0.0,0.0,-0.0
2777,31,378,19,3,5,9,1,4,8,2,6,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,1.1778,18,False,17.64,10,0.4322033898305085,0.1581920903954803,0.1751412429378531,0.0,0.0,0.0,0.0,0.0,0.0,0.23446327683615806,1.416,0.4366325452533869,0.7655367231638419,0.0,0.0,0.186175453665565
2778,31,379,19,3,5,9,1,6,7,2,4,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,1,1,0.0,0.0,1.0,True,0.0,0.68124,19,False,17.64,10,0.7142857142857143,0.0,0.0,0.0,0.0,0.28110599078341014,0.0,0.0,0.0,0.004608294930875576,0.868,0.2717370920282147,0.7142857142857143,0.28110599078341014,0.0,0.5434741840564294
2779,31,380,19,2,5,8,1,4,7,3,6,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.0,0.48711,20,False,17.64,10,0.42487046632124353,0.0,0.0,0.15544041450777202,0.0,0.0,0.0,0.0,0.0,0.41968911917098445,0.772,0.2972058447867112,0.42487046632124353,0.15544041450777202,0.0,0.5944116895734224
2780,31,381,20,1,5,7,3,4,9,2,6,8,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,True,0.0,1.1154,1,False,17.64,10,0.2469879518072289,0.0,0.5933734939759036,0.0,0.0,0.0,0.0,0.0,0.0,0.1596385542168674,1.328,0.29814521702647256,0.8403614457831324,0.0,0.0,0.13303905524273832
2781,31,382,20,3,6,8,1,4,7,2,5,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.0,0.9781,2,False,17.64,10,0.6055226824457595,0.0,0.04339250493096647,0.14398422090729782,0.07692307692307693,0.0,0.0,0.0,0.0,0.1301775147928994,2.028,0.41700959950660504,0.6489151873767259,0.22090729783037474,0.0,0.5590672794770605
2782,31,383,20,1,5,7,3,6,8,2,4,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.0,0.80966,3,False,17.64,10,0.0,0.0,0.6798245614035088,0.0,0.0,0.3201754385964912,0.0,0.0,0.0,0.0,0.9119999999999999,0.28536073826525715,0.6798245614035088,0.3201754385964912,0.0,0.5707214765305143
2783,31,384,20,1,4,9,3,6,7,2,5,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,8,0.0,0.0,0.0,True,0.0,0.67953,4,False,17.64,10,0.0,0.0,0.04242424242424242,0.0,0.0,0.903030303030303,0.0,0.0,0.0,0.05454545454545455,0.66,0.10293460512441228,0.04242424242424242,0.903030303030303,0.0,0.20586921024882457
2784,31,385,20,2,6,9,3,4,8,1,5,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.0,0.78279,5,False,17.64,10,0.5608108108108107,0.16891891891891894,0.26351351351351354,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,1.184,0.44428172073051364,0.9932432432432432,0.0,0.0,0.006129440166462539
2785,31,386,20,1,5,7,2,6,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,3,8,0.0,0.0,0.0,True,0.0,0.71759,6,False,17.64,10,0.0,0.7640449438202248,0.0,0.0,0.0,0.0,0.0,0.17977528089887643,0.0,0.056179775280898736,0.712,0.23399034789526163,0.7640449438202248,0.0,0.17977528089887643,0.46798069579052326
