Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,RT,WithinGameTrial,PoL,Adult,Age,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,FeatureEntropy,Animals,Landscapes,Objects,DimensionEntropy
30,191,10,3,4,7,2,5,8,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.70868,11,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.348,-0.0,0.0,0.0,1.0,-0.0
30,192,10,1,4,7,2,5,9,3,6,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,1.1148,12,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,193,10,2,5,7,1,4,9,3,6,8,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.81078,13,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,194,10,3,6,8,1,4,9,2,5,7,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,1.0414,14,4.0,False,17.48,5,0.0018975332068311,0.0,0.0,0.870967741935484,0.0,0.0,0.0,0.127134724857685,0.0,0.0,2.108,0.1795142343057637,0.0018975332068311,0.870967741935484,0.127134724857685,0.3590284686115275
30,195,10,3,5,9,1,6,7,2,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0.0,0.0,0.0,True,0.0,15,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,196,10,2,5,7,3,6,9,1,4,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.45484,16,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,197,10,2,4,8,1,5,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.7011,17,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,198,10,1,5,8,3,4,7,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.83495,18,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,199,10,1,6,9,3,4,7,2,5,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,1.5141,19,4.0,False,17.48,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,200,10,1,6,7,3,4,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.41717,20,4.0,False,17.48,5,0.0,0.0058479532163741,0.0,0.0292397660818713,0.5380116959064326,0.0,0.0,0.0,0.0,0.4269005847953218,0.6839999999999997,0.2124724314824033,0.0058479532163741,0.567251461988304,0.0,0.3201064563980419
30,201,11,1,6,8,3,5,9,2,4,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,3,8,0.0,0.0,0.0,True,0.67103,1,2.0,False,17.48,6,0.0,0.0,0.4838709677419354,0.0,0.4731182795698924,0.0,0.010752688172043,0.0,0.0,0.032258064516129,0.744,0.3431983521838402,0.4838709677419354,0.4731182795698924,0.010752688172043,0.6863967043676804
30,202,11,2,4,8,3,6,7,1,5,9,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,3,8,0.0,0.0,0.0,True,0.71692,2,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0364741641337385,0.0,0.7416413373860185,0.0,0.0820668693009118,0.1398176291793313,1.3159999999999996,0.2492351498122747,0.0,0.0364741641337385,0.8237082066869302,0.255340814739704
30,203,11,1,4,7,2,6,9,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.8365,3,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.5708661417322836,0.2007874015748031,0.1889763779527559,0.0196850393700787,0.0078740157480314,0.0118110236220472,1.0159999999999998,0.4882148161795395,0.0,0.7716535433070868,0.2165354330708662,0.4836348374838281
30,204,11,1,5,7,3,6,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.72263,4,2.0,False,17.48,6,0.0,0.0,0.3723076923076923,0.5169230769230769,0.0,0.1107692307692307,0.0,0.0,0.0,0.0,1.3,0.4335818098879236,0.3723076923076923,0.6276923076923077,0.0,0.6009148694188025
30,205,11,2,4,7,3,5,9,1,6,8,3.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.49723,5,2.0,False,17.48,6,0.0,0.0,0.0222222222222222,0.0,0.4111111111111111,0.5444444444444446,0.0,0.0,0.0,0.022222222222222,0.7199999999999999,0.3554676303801524,0.0222222222222222,0.9555555555555556,0.0,0.1165418639597459
30,206,11,2,4,8,3,6,9,1,5,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.80783,6,2.0,False,17.48,6,0.0,0.0,0.0166666666666666,0.0,0.0,0.95,0.0,0.0,0.0,0.0333333333333333,0.4799999999999999,0.053234296990712,0.0166666666666666,0.95,0.0,0.1064685939814241
30,207,11,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.66335,7,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.3565573770491804,0.0,0.6434426229508197,0.0,0.0,0.976,0.2964702305830843,0.0,0.3565573770491804,0.6434426229508197,0.5929404611661686
30,208,11,2,4,8,1,6,7,3,5,9,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.59705,8,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.4071146245059288,0.0,0.5889328063241107,0.0,0.0039525691699603,1.012,0.3084183103691081,0.0,0.4071146245059288,0.5889328063241107,0.6168366207382163
30,209,11,2,4,9,1,5,7,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.53957,9,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.474074074074074,0.0,0.5259259259259258,0.0,0.0,0.0,0.54,0.3148527817271622,0.0,0.474074074074074,0.5259259259259258,0.6297055634543244
30,210,11,1,5,7,2,4,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.59458,10,2.0,False,17.48,6,0.0,0.0,0.0,0.1049999999999999,0.0,0.0,0.0,0.0,0.8949999999999999,0.0,2.4000000000000004,0.1528893394988623,0.0,0.1049999999999999,0.8949999999999999,0.3057786789977247
30,211,11,3,4,7,1,6,9,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.5215,11,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.3849999999999999,0.0,0.0,0.0,0.615,0.8,0.1672505862613482,0.0,0.3849999999999999,0.0,0.3345011725226965
30,212,11,3,6,9,2,5,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.52807,12,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.3947368421052631,0.0,0.0,0.6015037593984963,0.0,0.0037593984962406,1.064,0.3061498522840913,0.0,0.3947368421052631,0.6015037593984963,0.6122997045681826
30,213,11,1,5,8,2,4,9,3,6,7,1.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.71062,13,2.0,False,17.48,6,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.6896551724137931,0.0,0.0026525198938992,1.508,0.2816798113199193,0.0,0.3076923076923077,0.6896551724137931,0.5633596226398386
30,214,11,2,6,8,3,5,9,1,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.86181,14,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.244,-0.0,0.0,0.0,1.0,-0.0
30,215,11,2,5,9,1,6,8,3,4,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.73981,15,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.2618296529968454,0.0,0.7381703470031546,0.0,0.0,1.268,0.261676478628027,0.0,0.2618296529968454,0.7381703470031546,0.5233529572560541
30,216,11,3,4,9,2,5,7,1,6,8,3.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.44256,16,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.4625850340136055,0.0,0.2108843537414964,0.0,0.0,0.3265306122448979,0.5879999999999999,0.3116878894497328,0.0,0.4625850340136055,0.2108843537414964,0.6233757788994656
30,217,11,1,6,7,3,5,8,2,4,9,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.985,17,2.0,False,17.48,6,0.0,0.0,0.0,0.0038387715930902,0.1247600767754318,0.0,0.0,0.857965451055662,0.0,0.0134357005758156,2.084,0.1877175025071367,0.0,0.128598848368522,0.857965451055662,0.3597234398095008
30,218,11,3,4,7,1,5,9,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.46329,18,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.7760000000000002,0.2239999999999998,0.0,0.0,0.0,0.0,0.4999999999999999,0.2420891397224868,0.0,1.0,0.0,-0.0
30,219,11,1,6,9,2,4,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,8,0.0,0.0,1.0,True,0.4931,19,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.776,0.0,0.0,0.0,0.0,0.0
30,220,11,1,4,8,2,5,9,3,6,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,0.0,0.0,1.0,True,0.64426,20,2.0,False,17.48,6,0.0,0.0,0.0,0.0,0.3809523809523809,0.0,0.0,0.5515873015873016,0.0674603174603174,0.0,1.008,0.3994617356723992,0.0,0.3809523809523809,0.6190476190476191,0.6048798520727896
30,221,12,1,6,8,2,5,9,3,4,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,1.2564,1,5.0,False,17.48,6,0.0,0.7080745341614906,0.0,0.0,0.2795031055900621,0.0,0.0,0.0,0.0,0.0124223602484472,1.2880000000000005,0.2734021081520794,0.7080745341614906,0.2795031055900621,0.0,0.5468042163041589
30,222,12,1,6,9,2,4,7,3,5,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.51056,2,5.0,False,17.48,6,0.0,0.0,0.0047281323877068,0.0,0.7730496453900709,0.0,0.0,0.0,0.0,0.2222222222222222,1.6919999999999995,0.1020868547343027,0.0047281323877068,0.7730496453900709,0.0,0.2041737094686055
30,223,12,2,6,9,3,4,7,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.50088,3,5.0,False,17.48,6,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.644,0.3046242838336069,0.0,0.6086956521739131,0.391304347826087,0.6092485676672138
30,224,12,2,6,9,3,5,7,1,4,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.78045,4,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.2966360856269113,0.0,0.0,0.0,0.7033639143730887,0.0,1.308,0.2767068374508714,0.0,0.2966360856269113,0.7033639143730887,0.5534136749017429
30,225,12,2,5,9,3,4,7,1,6,8,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.4029,5,5.0,False,17.48,6,0.0307692307692307,0.0,0.0,0.0,0.0,0.6076923076923076,0.0,0.0,0.0,0.3615384615384615,0.52,0.186507322947826,0.0307692307692307,0.6076923076923076,0.0,0.373014645895652
30,226,12,1,4,8,2,5,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.85847,6,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.2641509433962264,0.0,0.0,0.7358490566037736,0.0,0.0,1.484,0.2627651515910156,0.0,0.2641509433962264,0.7358490566037736,0.5255303031820313
30,227,12,1,5,9,3,6,7,2,4,8,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.38507,7,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.412,-0.0,0.0,1.0,0.0,-0.0
30,228,12,3,4,9,1,6,8,2,5,7,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.57536,8,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.3141025641025641,0.358974358974359,0.0,0.282051282051282,0.0,0.0448717948717947,0.624,0.4953956916033531,0.0,0.6730769230769231,0.282051282051282,0.5674896052165281
30,229,12,1,5,7,2,6,9,3,4,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.72613,9,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.6774193548387096,0.0,1.24,0.2861789370916733,0.0,0.3225806451612903,0.6774193548387096,0.5723578741833466
30,230,12,2,5,8,1,6,9,3,4,7,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.69209,10,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.4048582995951417,0.0,0.5951417004048583,0.0,0.0,0.988,0.3071749867050596,0.0,0.4048582995951417,0.5951417004048583,0.6143499734101192
30,231,12,1,5,9,3,6,8,2,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,9,0.0,0.0,1.0,True,0.47447,11,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,0.8813559322033903,0.0,0.1186440677966098,0.0,0.0,0.4719999999999997,0.16576123399435,0.0,0.8813559322033903,0.1186440677966098,0.3315224679887
30,232,12,2,6,8,1,5,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.61794,12,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.3791821561338289,0.003717472118959,0.0,0.617100371747212,0.0,0.0,1.076,0.3123916684340388,0.0,0.3828996282527879,0.617100371747212,0.6057330827793947
30,233,12,1,6,9,2,5,7,3,4,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.62371,13,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.4136546184738955,0.0,0.5863453815261044,0.0,0.0,0.0,0.996,0.3086444263013113,0.0,0.4136546184738955,0.5863453815261044,0.6172888526026226
30,234,12,3,4,7,1,5,8,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.42253,14,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.7852348993288591,0.0,0.0,0.0,0.0,0.2147651006711408,0.5959999999999999,0.0864035954617011,0.0,0.7852348993288591,0.0,0.1728071909234023
30,235,12,2,4,8,1,5,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.6212,15,5.0,False,17.48,6,0.0,0.0,0.0,0.736842105263158,0.2302631578947369,0.0,0.0,0.0,0.0,0.0328947368421051,0.6079999999999998,0.2563083377709225,0.0,0.9671052631578948,0.0,0.0294441209261298
30,236,12,1,5,7,3,4,8,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.58732,16,5.0,False,17.48,6,0.0,0.0,0.0,0.4067796610169493,0.0,0.0,0.0,0.0,0.0,0.5932203389830507,0.4719999999999998,0.1665244614444083,0.0,0.4067796610169493,0.0,0.3330489228888167
30,237,12,2,4,9,1,6,8,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,9,0.0,0.0,0.0,True,0.00019064,17,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.396,-0.0,0.0,1.0,0.0,-0.0
30,238,12,2,4,8,1,5,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.48165,18,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.7342657342657345,0.2657342657342657,0.0,0.0,0.0,0.0,0.5719999999999998,0.2635004793227683,0.0,1.0000000000000002,0.0,-2.021137094636221e-16
30,239,12,1,6,7,2,5,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.80772,19,5.0,False,17.48,6,0.0,0.0,0.0,0.0,0.1809210526315789,0.0,0.0,0.6907894736842105,0.0,0.1282894736842105,1.216,0.2570773590402159,0.0,0.1809210526315789,0.6907894736842105,0.5141547180804319
30,240,12,3,6,8,2,4,9,1,5,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,0.0,0.0,1.0,True,0.75015,20,5.0,False,17.48,6,0.6700680272108843,0.0,0.0,0.1326530612244898,0.0,0.0,0.0,0.0,0.0,0.1972789115646258,1.176,0.2440536918101934,0.6700680272108843,0.1326530612244898,0.0,0.4881073836203869
30,241,13,3,6,9,1,5,8,2,4,7,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,2,5,0.0,0.0,1.0,False,0.64834,1,,False,17.48,7,0.0729927007299268,0.0437956204379562,0.0,0.4233576642335764,0.3722627737226279,0.0,0.0,0.0,0.0,0.0875912408759124,0.5479999999999997,0.4823351220543669,0.1167883211678831,0.7956204379562044,0.0,0.3938563741628438
30,242,13,2,6,7,3,4,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,0.0,0.0,1.0,False,0.49603,2,,False,17.48,7,0.4136125654450263,0.0,0.4293193717277488,0.1413612565445024,0.0,0.0,0.0,0.0,0.0,0.0157068062827223,0.7639999999999997,0.4572699950358274,0.8429319371727751,0.1413612565445024,0.0,0.3828423597916416
30,243,13,1,4,9,2,5,8,3,6,7,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,False,0.60534,3,,False,17.48,7,0.1914893617021275,0.0141843971631205,0.3120567375886525,0.0,0.0,0.0,0.0,0.0,0.0,0.4822695035460994,0.564,0.3369216229820833,0.5177304964539006,0.0,0.0,0.3102297524896161
30,244,13,1,5,8,2,4,9,3,6,7,1.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,2,5,0.0,0.0,1.0,False,0.54779,4,,False,17.48,7,0.0,0.0,0.0,0.3676470588235294,0.6323529411764706,0.0,0.0,0.0,0.0,0.0,0.8160000000000001,0.2993283102314419,0.0,1.0,0.0,-0.0
30,245,13,2,4,8,3,6,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,0.0,0.0,1.0,False,0.53832,5,,False,17.48,7,0.0,0.0,0.0,0.0,0.3918918918918918,0.6081081081081082,0.0,0.0,0.0,0.0,0.5919999999999999,0.3047421014116492,0.0,1.0,0.0,-0.0
30,246,13,1,6,9,2,4,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,1.0,False,0.88948,6,,False,17.48,7,0.0,0.1261829652996845,0.0,0.001577287066246,0.8722397476340694,0.0,0.0,0.0,0.0,0.0,2.536,0.1777722560607719,0.1261829652996845,0.8738170347003155,0.0,0.3450404926968143
30,247,13,1,5,9,2,4,8,3,6,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,0.0,0.0,1.0,False,0.51112,7,,False,17.48,7,0.0,0.0,0.0,0.4646464646464646,0.5353535353535354,0.0,0.0,0.0,0.0,0.0,0.792,0.3143262439693093,0.0,1.0,0.0,-0.0
30,248,13,3,5,7,2,6,8,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,False,0.65561,8,,False,17.48,7,0.5582822085889572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417177914110429,0.6519999999999999,0.1481038886651445,0.5582822085889572,0.0,0.0,0.2962077773302891
30,249,13,3,5,8,2,6,9,1,4,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,1.0,False,0.48505,9,,False,17.48,7,0.0,0.0,0.0,0.0,0.87279843444227,0.1272015655577299,0.0,0.0,0.0,0.0,2.044,0.1734152108243026,0.0,1.0,0.0,-0.0
30,250,13,2,4,7,3,5,8,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,False,0.69245,10,,False,17.48,7,0.7201646090534979,0.0,0.2757201646090535,0.0,0.0,0.0,0.0,0.0,0.0,0.0041152263374485,0.972,0.2692677141033957,0.9958847736625512,0.0,0.0,0.003738122353681
30,251,13,2,6,8,1,5,7,3,4,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,0.0,0.0,1.0,False,0.56322,11,,False,17.48,7,0.0,0.0,0.0,0.0,0.3476702508960573,0.0,0.6523297491039427,0.0,0.0,0.0,1.116,0.2940038529949735,0.0,0.3476702508960573,0.6523297491039427,0.5880077059899471
30,252,13,3,4,8,1,6,7,2,5,9,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,False,0.95369,12,,False,17.48,7,0.0109890109890109,0.0043956043956043,0.0,0.0,0.2439560439560439,0.1318681318681318,0.5978021978021979,0.0,0.0,0.0109890109890109,1.82,0.4516223606680098,0.0153846153846153,0.3758241758241758,0.5978021978021979,0.6731966023016267
30,253,13,3,5,7,1,4,9,2,6,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,5,0.0,0.0,1.0,False,0.71166,13,,False,17.48,7,0.0186440677966101,0.0,0.0,0.1220338983050847,0.8559322033898306,0.0,0.0,0.0,0.0,0.0033898305084745,2.36,0.2112165665161904,0.0186440677966101,0.9779661016949152,0.0,0.0874141544415888
30,254,13,2,6,8,1,5,7,3,4,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,0.0,0.0,1.0,False,0.63848,14,,False,17.48,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348,-0.0,1.0,0.0,0.0,-0.0
30,255,13,1,5,7,3,4,8,2,6,9,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,0.0,0.0,1.0,False,0.59755,15,,False,17.48,7,0.4850299401197604,0.0,0.5029940119760479,0.0119760479041916,0.0,0.0,0.0,0.0,0.0,0.0,0.668,0.3411480683304956,0.9880239520958084,0.0119760479041916,0.0,0.0590710871689167
30,256,13,3,4,8,1,5,9,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,False,0.94048,16,,False,17.48,7,0.0,0.0909090909090908,0.0,0.0,0.0,0.2978056426332289,0.0,0.0,0.0,0.6112852664576803,1.2759999999999998,0.2633898657457325,0.0909090909090908,0.2978056426332289,0.0,0.526779731491465
30,257,13,2,6,8,3,4,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,0.0,0.0,1.0,False,0.48324,17,,False,17.48,7,0.6844444444444444,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444,0.9000000000000001,0.2834305379289203,0.9955555555555556,0.0,0.0,0.0040365043086242
30,258,13,3,5,9,1,4,7,2,6,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,False,0.5935,18,,False,17.48,7,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3063008096446721,0.4,0.6,0.0,0.6126016192893442
30,259,13,2,6,7,1,5,8,3,4,9,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,1.0,False,1.3041,19,,False,17.48,7,0.1458333333333333,0.0,0.1342592592592592,0.0,0.4513888888888889,0.2638888888888889,0.0,0.0,0.0,0.0046296296296296,1.7279999999999998,0.5738913818492486,0.2800925925925925,0.7152777777777779,0.0,0.542624560326034
30,260,13,1,6,9,2,4,7,3,5,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,False,1.2235,20,,False,17.48,7,0.0,0.0785714285714286,0.2238095238095237,0.1285714285714285,0.1119047619047619,0.4523809523809526,0.0,0.0,0.0,0.0047619047619047,1.6799999999999993,0.6383327390370679,0.3023809523809523,0.6928571428571431,0.0,0.5606155564117088
